Time.hours,Time.days,Treatment,Flask,CO2.ppm,m.z
749.75,31.23958333,12C700,8,613.3259,TIC
796.25,33.17708333,12C700,8,427.7875,TIC
815.25,33.96875,12C700,8,265.63095,TIC
41.0,1.7083333330000001,12C700,9,2697.30531,TIC
114.0,4.75,12C700,9,559.45561,TIC
157.5,6.5625,12C700,9,473.11422999999996,TIC
204.5,8.520833332999999,12C700,9,817.47223,TIC
274.5,11.4375,12C700,9,1442.81464,TIC
321.5,13.39583333,12C700,9,878.4996699999999,TIC
391.0,16.29166667,12C700,9,1301.43061,TIC
463.5,19.3125,12C700,9,1996.1446600000002,TIC
487.0,20.29166667,12C700,9,615.03857,TIC
535.0,22.29166667,12C700,9,1048.38067,TIC
581.5,24.22916667,12C700,9,971.00485,TIC
653.25,27.21875,12C700,9,945.65949,TIC
699.75,29.15625,12C700,9,613.6564900000001,TIC
749.75,31.23958333,12C700,9,538.3269,TIC
796.25,33.17708333,12C700,9,474.26817,TIC
815.25,33.96875,12C700,9,217.21411,TIC
41.0,1.7083333330000001,12C700,10,2781.47741,TIC
114.0,4.75,12C700,10,509.14604,TIC
157.5,6.5625,12C700,10,678.48819,TIC
204.5,8.520833332999999,12C700,10,707.53643,TIC
274.5,11.4375,12C700,10,1594.11562,TIC
321.5,13.39583333,12C700,10,856.1094,TIC
391.0,16.29166667,12C700,10,1492.73119,TIC
463.5,19.3125,12C700,10,2306.60858,TIC
487.0,20.29166667,12C700,10,513.19097,TIC
41.0,1.7083333330000001,12C_Control,11,171.36618,TIC
114.0,4.75,12C_Control,11,87.77099,TIC
157.5,6.5625,12C_Control,11,83.46104,TIC
204.5,8.520833332999999,12C_Control,11,543.69028,TIC
274.5,11.4375,12C_Control,11,989.59508,TIC
321.5,13.39583333,12C_Control,11,659.0787,TIC
391.0,16.29166667,12C_Control,11,459.11019000000005,TIC
463.5,19.3125,12C_Control,11,1705.36222,TIC
487.0,20.29166667,12C_Control,11,316.52589,TIC
535.0,22.29166667,12C_Control,11,398.35303999999996,TIC
581.5,24.22916667,12C_Control,11,401.29128,TIC
653.25,27.21875,12C_Control,11,689.76523,TIC
699.75,29.15625,12C_Control,11,237.71832,TIC
749.75,31.23958333,12C_Control,11,135.14818,TIC
796.25,33.17708333,12C_Control,11,392.00428,TIC
815.25,33.96875,12C_Control,11,192.72268,TIC
868.25,36.17708333,12C_Control,11,366.49122,TIC
915.25,38.13541667,12C_Control,11,122.09058,TIC
962.75,40.11458333,12C_Control,11,262.34281,TIC
986.75,41.11458333,12C_Control,11,184.04825,TIC
1031.25,42.96875,12C_Control,11,277.55003999999997,TIC
1078.75,44.94791667,12C_Control,11,405.42899,TIC
1103.0,45.95833333,12C_Control,11,188.66492,TIC
1126.0,46.91666667,12C_Control,11,8.19303,TIC
1150.0,47.91666667,12C_Control,11,75.06079,TIC
41.0,1.7083333330000001,12C_Control,12,156.92213,TIC
114.0,4.75,12C_Control,12,135.46692,TIC
157.5,6.5625,12C_Control,12,89.83532,TIC
204.5,8.520833332999999,12C_Control,12,735.51332,TIC
274.5,11.4375,12C_Control,12,1070.76006,TIC
321.5,13.39583333,12C_Control,12,809.01153,TIC
391.0,16.29166667,12C_Control,12,1441.4355699999999,TIC
463.5,19.3125,12C_Control,12,1633.72173,TIC
487.0,20.29166667,12C_Control,12,527.65705,TIC
535.0,22.29166667,12C_Control,12,645.65631,TIC
581.5,24.22916667,12C_Control,12,755.24748,TIC
653.25,27.21875,12C_Control,12,596.7176400000001,TIC
699.75,29.15625,12C_Control,12,391.278,TIC
749.75,31.23958333,12C_Control,12,394.70103,TIC
796.25,33.17708333,12C_Control,12,427.10270999999995,TIC
815.25,33.96875,12C_Control,12,244.82871,TIC
868.25,36.17708333,12C_Control,12,373.81967000000003,TIC
915.25,38.13541667,12C_Control,12,131.52441000000002,TIC
962.75,40.11458333,12C_Control,12,271.89869,TIC
986.75,41.11458333,12C_Control,12,213.07421000000002,TIC
1031.25,42.96875,12C_Control,12,256.12548,TIC
1078.75,44.94791667,12C_Control,12,258.1546,TIC
1103.0,45.95833333,12C_Control,12,165.20968,TIC
1126.0,46.91666667,12C_Control,12,176.36697,TIC
1150.0,47.91666667,12C_Control,12,105.83089,TIC
41.0,1.7083333330000001,12C_Control,13,330.22807,TIC
114.0,4.75,12C_Control,13,246.4888,TIC
157.5,6.5625,12C_Control,13,86.6211,TIC
204.5,8.520833332999999,12C_Control,13,773.89411,TIC
274.5,11.4375,12C_Control,13,1132.4026900000001,TIC
321.5,13.39583333,12C_Control,13,697.2131,TIC
391.0,16.29166667,12C_Control,13,1320.45803,TIC
463.5,19.3125,12C_Control,13,1895.1277899999998,TIC
487.0,20.29166667,12C_Control,13,647.61679,TIC
535.0,22.29166667,12C_Control,13,830.2101200000001,TIC
581.5,24.22916667,12C_Control,13,969.07919,TIC
653.25,27.21875,12C_Control,13,806.61768,TIC
699.75,29.15625,12C_Control,13,439.34535,TIC
749.75,31.23958333,12C_Control,13,430.97249000000005,TIC
796.25,33.17708333,12C_Control,13,401.16568,TIC
815.25,33.96875,12C_Control,13,306.716,TIC
41.0,1.7083333330000001,12C_Control,14,92.57151,TIC
114.0,4.75,12C_Control,14,93.62952,TIC
157.5,6.5625,12C_Control,14,173.9079,TIC
204.5,8.520833332999999,12C_Control,14,234.24094,TIC
274.5,11.4375,12C_Control,14,1011.00177,TIC
321.5,13.39583333,12C_Control,14,265.84664,TIC
391.0,16.29166667,12C_Control,14,493.4962,TIC
463.5,19.3125,12C_Control,14,1746.94654,TIC
487.0,20.29166667,12C_Control,14,560.74134,TIC
535.0,22.29166667,12C_Control,14,840.775,TIC
581.5,24.22916667,12C_Control,14,783.89568,TIC
653.25,27.21875,12C_Control,14,770.99811,TIC
699.75,29.15625,12C_Control,14,413.59398999999996,TIC
749.75,31.23958333,12C_Control,14,432.19114,TIC
796.25,33.17708333,12C_Control,14,419.93242000000004,TIC
815.25,33.96875,12C_Control,14,222.20907000000003,TIC
41.0,1.7083333330000001,12C_Control,15,142.71917,TIC
114.0,4.75,12C_Control,15,109.85646000000001,TIC
157.5,6.5625,12C_Control,15,76.03724,TIC
204.5,8.520833332999999,12C_Control,15,407.83285,TIC
274.5,11.4375,12C_Control,15,818.4603099999999,TIC
321.5,13.39583333,12C_Control,15,480.26555,TIC
391.0,16.29166667,12C_Control,15,562.9816599999999,TIC
463.5,19.3125,12C_Control,15,870.74741,TIC
487.0,20.29166667,12C_Control,15,422.93931,TIC
41.0,1.7083333330000001,13C100,16,155.33815,TIC
114.0,4.75,13C100,16,212.66543,TIC
157.5,6.5625,13C100,16,238.62278999999998,TIC
204.5,8.520833332999999,13C100,16,682.1808900000001,TIC
274.5,11.4375,13C100,16,1110.8048099999999,TIC
321.5,13.39583333,13C100,16,734.20914,TIC
391.0,16.29166667,13C100,16,1481.52616,TIC
463.5,19.3125,13C100,16,1667.1942199999999,TIC
487.0,20.29166667,13C100,16,479.86932,TIC
535.0,22.29166667,13C100,16,1194.05766,TIC
581.5,24.22916667,13C100,16,957.0712900000001,TIC
653.25,27.21875,13C100,16,937.20057,TIC
699.75,29.15625,13C100,16,1091.59025,TIC
749.75,31.23958333,13C100,16,688.79647,TIC
796.25,33.17708333,13C100,16,474.01069,TIC
815.25,33.96875,13C100,16,349.32601,TIC
868.25,36.17708333,13C100,16,900.96596,TIC
915.25,38.13541667,13C100,16,326.14218,TIC
962.75,40.11458333,13C100,16,488.88359,TIC
986.75,41.11458333,13C100,16,275.53355,TIC
1031.25,42.96875,13C100,16,857.63406,TIC
1078.75,44.94791667,13C100,16,459.76622000000003,TIC
1103.0,45.95833333,13C100,16,330.76476,TIC
1126.0,46.91666667,13C100,16,52.75611,TIC
1150.0,47.91666667,13C100,16,526.91935,TIC
41.0,1.7083333330000001,13C100,17,698.1789200000001,TIC
114.0,4.75,13C100,17,367.04098,TIC
157.5,6.5625,13C100,17,254.18176,TIC
204.5,8.520833332999999,13C100,17,1132.83951,TIC
274.5,11.4375,13C100,17,1368.3737,TIC
321.5,13.39583333,13C100,17,879.70466,TIC
391.0,16.29166667,13C100,17,1679.86643,TIC
463.5,19.3125,13C100,17,1880.7308699999999,TIC
487.0,20.29166667,13C100,17,532.25534,TIC
535.0,22.29166667,13C100,17,1346.06798,TIC
581.5,24.22916667,13C100,17,1009.73102,TIC
653.25,27.21875,13C100,17,1101.4237,TIC
699.75,29.15625,13C100,17,1147.4637699999998,TIC
749.75,31.23958333,13C100,17,646.38755,TIC
796.25,33.17708333,13C100,17,507.93377000000004,TIC
815.25,33.96875,13C100,17,266.15924,TIC
868.25,36.17708333,13C100,17,776.98383,TIC
915.25,38.13541667,13C100,17,331.04007,TIC
962.75,40.11458333,13C100,17,556.21897,TIC
986.75,41.11458333,13C100,17,293.00858999999997,TIC
1031.25,42.96875,13C100,17,835.71985,TIC
1078.75,44.94791667,13C100,17,637.51192,TIC
1103.0,45.95833333,13C100,17,342.30688,TIC
1126.0,46.91666667,13C100,17,60.057390000000005,TIC
1150.0,47.91666667,13C100,17,443.31824000000006,TIC
41.0,1.7083333330000001,13C100,18,218.96682,TIC
114.0,4.75,13C100,18,99.73963,TIC
157.5,6.5625,13C100,18,177.70838999999998,TIC
204.5,8.520833332999999,13C100,18,737.88089,TIC
274.5,11.4375,13C100,18,449.80994000000004,TIC
321.5,13.39583333,13C100,18,593.0729,TIC
391.0,16.29166667,13C100,18,506.39127,TIC
463.5,19.3125,13C100,18,840.4210300000001,TIC
487.0,20.29166667,13C100,18,575.23262,TIC
535.0,22.29166667,13C100,18,1266.6988099999999,TIC
581.5,24.22916667,13C100,18,937.5781400000001,TIC
653.25,27.21875,13C100,18,1040.21306,TIC
699.75,29.15625,13C100,18,474.10142,TIC
749.75,31.23958333,13C100,18,476.38746,TIC
796.25,33.17708333,13C100,18,474.78925999999996,TIC
815.25,33.96875,13C100,18,214.39116,TIC
868.25,36.17708333,13C100,18,805.69886,TIC
915.25,38.13541667,13C100,18,186.08733999999998,TIC
962.75,40.11458333,13C100,18,542.45148,TIC
986.75,41.11458333,13C100,18,264.54975,TIC
1031.25,42.96875,13C100,18,788.28142,TIC
1078.75,44.94791667,13C100,18,423.71992,TIC
1103.0,45.95833333,13C100,18,344.77585,TIC
1126.0,46.91666667,13C100,18,46.82055,TIC
1150.0,47.91666667,13C100,18,456.51534000000004,TIC
41.0,1.7083333330000001,13C100,19,644.02868,TIC
114.0,4.75,13C100,19,326.28652999999997,TIC
157.5,6.5625,13C100,19,273.42967000000004,TIC
204.5,8.520833332999999,13C100,19,945.4794,TIC
274.5,11.4375,13C100,19,920.50096,TIC
321.5,13.39583333,13C100,19,931.21383,TIC
391.0,16.29166667,13C100,19,1739.6107100000002,TIC
463.5,19.3125,13C100,19,1923.4744899999998,TIC
487.0,20.29166667,13C100,19,585.39823,TIC
535.0,22.29166667,13C100,19,1444.8137800000002,TIC
581.5,24.22916667,13C100,19,1071.37832,TIC
653.25,27.21875,13C100,19,1090.45265,TIC
699.75,29.15625,13C100,19,1096.02697,TIC
749.75,31.23958333,13C100,19,664.5199700000001,TIC
796.25,33.17708333,13C100,19,524.72051,TIC
815.25,33.96875,13C100,19,236.16176000000002,TIC
868.25,36.17708333,13C100,19,898.78174,TIC
915.25,38.13541667,13C100,19,294.85445,TIC
962.75,40.11458333,13C100,19,761.70839,TIC
986.75,41.11458333,13C100,19,288.56879,TIC
1031.25,42.96875,13C100,19,853.85457,TIC
1078.75,44.94791667,13C100,19,385.3288,TIC
1103.0,45.95833333,13C100,19,299.03664,TIC
1126.0,46.91666667,13C100,19,83.39838,TIC
1150.0,47.91666667,13C100,19,415.17668,TIC
41.0,1.7083333330000001,13C100,20,693.5224900000001,TIC
114.0,4.75,13C100,20,431.1275,TIC
157.5,6.5625,13C100,20,287.68363999999997,TIC
204.5,8.520833332999999,13C100,20,1074.69961,TIC
274.5,11.4375,13C100,20,1417.13438,TIC
321.5,13.39583333,13C100,20,836.37213,TIC
391.0,16.29166667,13C100,20,1589.4665400000001,TIC
463.5,19.3125,13C100,20,1812.82878,TIC
487.0,20.29166667,13C100,20,613.08594,TIC
535.0,22.29166667,13C100,20,1489.5570699999998,TIC
581.5,24.22916667,13C100,20,2088.21782,TIC
653.25,27.21875,13C100,20,1163.09826,TIC
699.75,29.15625,13C100,20,1154.00433,TIC
749.75,31.23958333,13C100,20,756.07105,TIC
796.25,33.17708333,13C100,20,584.3875099999999,TIC
815.25,33.96875,13C100,20,201.85688000000002,TIC
868.25,36.17708333,13C100,20,899.6524300000001,TIC
915.25,38.13541667,13C100,20,346.78345,TIC
962.75,40.11458333,13C100,20,483.77702,TIC
986.75,41.11458333,13C100,20,282.75017,TIC
1031.25,42.96875,13C100,20,798.26982,TIC
1078.75,44.94791667,13C100,20,545.7022900000001,TIC
1103.0,45.95833333,13C100,20,304.73241,TIC
1126.0,46.91666667,13C100,20,56.94089,TIC
1150.0,47.91666667,13C100,20,435.92569000000003,TIC
41.0,1.7083333330000001,13C700,21,2615.00314,TIC
114.0,4.75,13C700,21,484.9881,TIC
157.5,6.5625,13C700,21,477.97955,TIC
204.5,8.520833332999999,13C700,21,582.86463,TIC
274.5,11.4375,13C700,21,1319.46066,TIC
321.5,13.39583333,13C700,21,679.6377,TIC
391.0,16.29166667,13C700,21,592.0267299999999,TIC
463.5,19.3125,13C700,21,744.93235,TIC
487.0,20.29166667,13C700,21,522.79733,TIC
535.0,22.29166667,13C700,21,1272.92794,TIC
581.5,24.22916667,13C700,21,1270.81039,TIC
653.25,27.21875,13C700,21,795.90685,TIC
699.75,29.15625,13C700,21,724.92957,TIC
749.75,31.23958333,13C700,21,401.27526,TIC
796.25,33.17708333,13C700,21,442.93275,TIC
815.25,33.96875,13C700,21,235.91426,TIC
868.25,36.17708333,13C700,21,548.66755,TIC
915.25,38.13541667,13C700,21,75.63409,TIC
962.75,40.11458333,13C700,21,345.65233,TIC
986.75,41.11458333,13C700,21,190.58146000000002,TIC
1031.25,42.96875,13C700,21,349.07433,TIC
1078.75,44.94791667,13C700,21,261.63322,TIC
1103.0,45.95833333,13C700,21,245.07861,TIC
1126.0,46.91666667,13C700,21,-9.36701,TIC
1150.0,47.91666667,13C700,21,75.82048,TIC
41.0,1.7083333330000001,13C700,22,2629.8567399999997,TIC
114.0,4.75,13C700,22,1180.8713699999998,TIC
157.5,6.5625,13C700,22,492.05075999999997,TIC
204.5,8.520833332999999,13C700,22,826.3363099999999,TIC
274.5,11.4375,13C700,22,1293.12017,TIC
321.5,13.39583333,13C700,22,677.41301,TIC
391.0,16.29166667,13C700,22,1289.46595,TIC
463.5,19.3125,13C700,22,1991.58459,TIC
487.0,20.29166667,13C700,22,568.33798,TIC
535.0,22.29166667,13C700,22,1064.1181199999999,TIC
581.5,24.22916667,13C700,22,1111.38518,TIC
653.25,27.21875,13C700,22,1268.03474,TIC
699.75,29.15625,13C700,22,952.60575,TIC
749.75,31.23958333,13C700,22,686.85943,TIC
796.25,33.17708333,13C700,22,533.85638,TIC
815.25,33.96875,13C700,22,237.51857,TIC
868.25,36.17708333,13C700,22,570.174,TIC
915.25,38.13541667,13C700,22,204.02646000000001,TIC
962.75,40.11458333,13C700,22,404.41487,TIC
986.75,41.11458333,13C700,22,209.65833,TIC
1031.25,42.96875,13C700,22,374.329,TIC
1078.75,44.94791667,13C700,22,429.12577000000005,TIC
1103.0,45.95833333,13C700,22,247.53011,TIC
1126.0,46.91666667,13C700,22,169.21735,TIC
1150.0,47.91666667,13C700,22,229.13217000000003,TIC
41.0,1.7083333330000001,13C700,23,2826.5920100000003,TIC
114.0,4.75,13C700,23,638.9567,TIC
157.5,6.5625,13C700,23,70.95883,TIC
204.5,8.520833332999999,13C700,23,857.03713,TIC
274.5,11.4375,13C700,23,1358.96169,TIC
321.5,13.39583333,13C700,23,514.27483,TIC
391.0,16.29166667,13C700,23,1213.04184,TIC
463.5,19.3125,13C700,23,2189.0576300000002,TIC
487.0,20.29166667,13C700,23,651.94749,TIC
535.0,22.29166667,13C700,23,1079.00873,TIC
581.5,24.22916667,13C700,23,1119.0172400000001,TIC
653.25,27.21875,13C700,23,1024.9348300000001,TIC
699.75,29.15625,13C700,23,591.3331099999999,TIC
749.75,31.23958333,13C700,23,579.5640900000001,TIC
796.25,33.17708333,13C700,23,449.06642999999997,TIC
815.25,33.96875,13C700,23,269.88507000000004,TIC
868.25,36.17708333,13C700,23,476.05062000000004,TIC
915.25,38.13541667,13C700,23,195.49788999999998,TIC
962.75,40.11458333,13C700,23,365.10598999999996,TIC
986.75,41.11458333,13C700,23,186.29513,TIC
1031.25,42.96875,13C700,23,334.03522999999996,TIC
1078.75,44.94791667,13C700,23,277.33711,TIC
1103.0,45.95833333,13C700,23,390.39777000000004,TIC
1126.0,46.91666667,13C700,23,5.0500300000000005,TIC
1150.0,47.91666667,13C700,23,61.627030000000005,TIC
41.0,1.7083333330000001,13C700,24,1002.3852400000001,TIC
114.0,4.75,13C700,24,103.72459,TIC
157.5,6.5625,13C700,24,425.4237,TIC
204.5,8.520833332999999,13C700,24,204.52305,TIC
274.5,11.4375,13C700,24,549.15067,TIC
321.5,13.39583333,13C700,24,551.6909400000001,TIC
391.0,16.29166667,13C700,24,257.86839,TIC
463.5,19.3125,13C700,24,1534.39163,TIC
487.0,20.29166667,13C700,24,222.57947000000001,TIC
535.0,22.29166667,13C700,24,85.00173000000001,TIC
581.5,24.22916667,13C700,24,498.89957000000004,TIC
653.25,27.21875,13C700,24,178.31347,TIC
699.75,29.15625,13C700,24,373.15719,TIC
749.75,31.23958333,13C700,24,340.64116,TIC
796.25,33.17708333,13C700,24,361.62167,TIC
815.25,33.96875,13C700,24,185.02631,TIC
868.25,36.17708333,13C700,24,228.68459,TIC
915.25,38.13541667,13C700,24,108.00685,TIC
962.75,40.11458333,13C700,24,290.26512,TIC
986.75,41.11458333,13C700,24,164.64047,TIC
1031.25,42.96875,13C700,24,387.3989,TIC
1078.75,44.94791667,13C700,24,316.48827,TIC
1103.0,45.95833333,13C700,24,245.42134,TIC
1126.0,46.91666667,13C700,24,50.13731,TIC
1150.0,47.91666667,13C700,24,77.27753,TIC
41.0,1.7083333330000001,13C700,25,2528.43538,TIC
114.0,4.75,13C700,25,841.9033900000001,TIC
157.5,6.5625,13C700,25,432.62118,TIC
204.5,8.520833332999999,13C700,25,796.2081599999999,TIC
274.5,11.4375,13C700,25,2292.25216,TIC
321.5,13.39583333,13C700,25,765.9747,TIC
391.0,16.29166667,13C700,25,1106.11445,TIC
463.5,19.3125,13C700,25,1498.21693,TIC
487.0,20.29166667,13C700,25,570.33875,TIC
535.0,22.29166667,13C700,25,1062.5646800000002,TIC
581.5,24.22916667,13C700,25,-33.84885,TIC
653.25,27.21875,13C700,25,1030.9316800000001,TIC
699.75,29.15625,13C700,25,627.2883,TIC
749.75,31.23958333,13C700,25,564.10532,TIC
796.25,33.17708333,13C700,25,441.0038,TIC
815.25,33.96875,13C700,25,223.5115,TIC
868.25,36.17708333,13C700,25,477.02897,TIC
915.25,38.13541667,13C700,25,150.76926,TIC
962.75,40.11458333,13C700,25,347.5493,TIC
986.75,41.11458333,13C700,25,187.24712,TIC
1031.25,42.96875,13C700,25,321.49852999999996,TIC
1078.75,44.94791667,13C700,25,283.37563,TIC
1103.0,45.95833333,13C700,25,261.04208,TIC
1126.0,46.91666667,13C700,25,28.32181,TIC
1150.0,47.91666667,13C700,25,83.05683,TIC
41.0,1.7083333330000001,13C_Control,26,170.21433000000002,TIC
114.0,4.75,13C_Control,26,188.71955,TIC
157.5,6.5625,13C_Control,26,103.15396,TIC
204.5,8.520833332999999,13C_Control,26,479.84153,TIC
274.5,11.4375,13C_Control,26,514.2115,TIC
321.5,13.39583333,13C_Control,26,612.8761599999999,TIC
391.0,16.29166667,13C_Control,26,879.8375,TIC
463.5,19.3125,13C_Control,26,1244.21184,TIC
487.0,20.29166667,13C_Control,26,427.79510999999997,TIC
535.0,22.29166667,13C_Control,26,646.79301,TIC
581.5,24.22916667,13C_Control,26,717.55112,TIC
653.25,27.21875,13C_Control,26,803.17064,TIC
699.75,29.15625,13C_Control,26,504.83507000000003,TIC
749.75,31.23958333,13C_Control,26,396.3156,TIC
796.25,33.17708333,13C_Control,26,480.2942,TIC
815.25,33.96875,13C_Control,26,195.95295,TIC
868.25,36.17708333,13C_Control,26,458.36489000000006,TIC
915.25,38.13541667,13C_Control,26,82.06000999999999,TIC
962.75,40.11458333,13C_Control,26,317.43168,TIC
986.75,41.11458333,13C_Control,26,183.83004,TIC
1031.25,42.96875,13C_Control,26,293.10469,TIC
1078.75,44.94791667,13C_Control,26,258.2851,TIC
1103.0,45.95833333,13C_Control,26,197.48933,TIC
1126.0,46.91666667,13C_Control,26,38.63505,TIC
1150.0,47.91666667,13C_Control,26,,TIC
41.0,1.7083333330000001,13C_Control,27,301.05694,TIC
114.0,4.75,13C_Control,27,243.39038,TIC
157.5,6.5625,13C_Control,27,67.74692525,TIC
204.5,8.520833332999999,13C_Control,27,467.80973,TIC
274.5,11.4375,13C_Control,27,931.4604800000001,TIC
321.5,13.39583333,13C_Control,27,683.8783099999999,TIC
391.0,16.29166667,13C_Control,27,1031.64504,TIC
463.5,19.3125,13C_Control,27,1638.22996,TIC
487.0,20.29166667,13C_Control,27,538.9227,TIC
535.0,22.29166667,13C_Control,27,853.5177699999999,TIC
581.5,24.22916667,13C_Control,27,297.15415,TIC
653.25,27.21875,13C_Control,27,1008.6492800000001,TIC
699.75,29.15625,13C_Control,27,895.9752599999999,TIC
749.75,31.23958333,13C_Control,27,617.4793900000001,TIC
796.25,33.17708333,13C_Control,27,453.46483,TIC
815.25,33.96875,13C_Control,27,233.33548,TIC
868.25,36.17708333,13C_Control,27,432.8374,TIC
915.25,38.13541667,13C_Control,27,199.48169,TIC
962.75,40.11458333,13C_Control,27,340.85828,TIC
986.75,41.11458333,13C_Control,27,219.12902999999997,TIC
1031.25,42.96875,13C_Control,27,340.92918,TIC
1078.75,44.94791667,13C_Control,27,319.40418,TIC
1103.0,45.95833333,13C_Control,27,227.47221000000002,TIC
1126.0,46.91666667,13C_Control,27,-121.93648999999999,TIC
1150.0,47.91666667,13C_Control,27,119.33802,TIC
41.0,1.7083333330000001,13C_Control,28,275.36685,TIC
114.0,4.75,13C_Control,28,202.94145,TIC
157.5,6.5625,13C_Control,28,152.85466,TIC
204.5,8.520833332999999,13C_Control,28,420.11055,TIC
274.5,11.4375,13C_Control,28,1031.72657,TIC
321.5,13.39583333,13C_Control,28,680.82111,TIC
391.0,16.29166667,13C_Control,28,1029.1394699999998,TIC
463.5,19.3125,13C_Control,28,1702.30035,TIC
487.0,20.29166667,13C_Control,28,589.97469,TIC
535.0,22.29166667,13C_Control,28,831.13778,TIC
581.5,24.22916667,13C_Control,28,761.75636,TIC
653.25,27.21875,13C_Control,28,793.58547,TIC
699.75,29.15625,13C_Control,28,517.40813,TIC
749.75,31.23958333,13C_Control,28,502.59270999999995,TIC
796.25,33.17708333,13C_Control,28,454.44429,TIC
815.25,33.96875,13C_Control,28,244.82261,TIC
868.25,36.17708333,13C_Control,28,381.00495,TIC
915.25,38.13541667,13C_Control,28,124.07446000000002,TIC
962.75,40.11458333,13C_Control,28,281.81352000000004,TIC
986.75,41.11458333,13C_Control,28,136.30512,TIC
1031.25,42.96875,13C_Control,28,290.91774,TIC
1078.75,44.94791667,13C_Control,28,234.33567000000002,TIC
1103.0,45.95833333,13C_Control,28,184.5056,TIC
1126.0,46.91666667,13C_Control,28,34.43554,TIC
1150.0,47.91666667,13C_Control,28,203.22785,TIC
41.0,1.7083333330000001,13C_Control,29,280.86949,TIC
114.0,4.75,13C_Control,29,234.30227000000002,TIC
157.5,6.5625,13C_Control,29,221.45862000000002,TIC
204.5,8.520833332999999,13C_Control,29,493.03772000000004,TIC
274.5,11.4375,13C_Control,29,978.98957,TIC
321.5,13.39583333,13C_Control,29,607.5949099999999,TIC
391.0,16.29166667,13C_Control,29,977.7387,TIC
463.5,19.3125,13C_Control,29,1557.48619,TIC
487.0,20.29166667,13C_Control,29,495.02117000000004,TIC
535.0,22.29166667,13C_Control,29,836.00648,TIC
581.5,24.22916667,13C_Control,29,882.33495,TIC
653.25,27.21875,13C_Control,29,966.90571,TIC
699.75,29.15625,13C_Control,29,650.94945,TIC
749.75,31.23958333,13C_Control,29,534.51687,TIC
796.25,33.17708333,13C_Control,29,416.80537000000004,TIC
815.25,33.96875,13C_Control,29,215.21136,TIC
868.25,36.17708333,13C_Control,29,437.71415,TIC
915.25,38.13541667,13C_Control,29,134.0805,TIC
962.75,40.11458333,13C_Control,29,502.05727,TIC
986.75,41.11458333,13C_Control,29,192.70963999999998,TIC
1031.25,42.96875,13C_Control,29,295.68477,TIC
1078.75,44.94791667,13C_Control,29,270.77347000000003,TIC
1103.0,45.95833333,13C_Control,29,193.62865,TIC
1126.0,46.91666667,13C_Control,29,12.09215,TIC
1150.0,47.91666667,13C_Control,29,61.14581,TIC
41.0,1.7083333330000001,13C_Control,30,145.65348999999998,TIC
114.0,4.75,13C_Control,30,120.34347,TIC
157.5,6.5625,13C_Control,30,162.75748000000002,TIC
204.5,8.520833332999999,13C_Control,30,356.59119,TIC
274.5,11.4375,13C_Control,30,616.64351,TIC
321.5,13.39583333,13C_Control,30,604.88353,TIC
391.0,16.29166667,13C_Control,30,530.23235,TIC
463.5,19.3125,13C_Control,30,1629.83041,TIC
487.0,20.29166667,13C_Control,30,428.06437999999997,TIC
535.0,22.29166667,13C_Control,30,622.47222,TIC
581.5,24.22916667,13C_Control,30,877.8515,TIC
653.25,27.21875,13C_Control,30,832.05097,TIC
699.75,29.15625,13C_Control,30,426.07612,TIC
749.75,31.23958333,13C_Control,30,442.40533,TIC
796.25,33.17708333,13C_Control,30,526.92581,TIC
815.25,33.96875,13C_Control,30,225.39272000000003,TIC
868.25,36.17708333,13C_Control,30,319.97725,TIC
915.25,38.13541667,13C_Control,30,154.71374,TIC
962.75,40.11458333,13C_Control,30,324.29317000000003,TIC
986.75,41.11458333,13C_Control,30,203.28099,TIC
1031.25,42.96875,13C_Control,30,281.27067999999997,TIC
1078.75,44.94791667,13C_Control,30,268.7387,TIC
1103.0,45.95833333,13C_Control,30,209.79842999999997,TIC
1126.0,46.91666667,13C_Control,30,207.27871000000002,TIC
1150.0,47.91666667,13C_Control,30,34.554390000000005,TIC
41.0,1.7083333330000001,H2O,31,303.19346,TIC
114.0,4.75,H2O,31,208.18956,TIC
157.5,6.5625,H2O,31,77.86964,TIC
204.5,8.520833332999999,H2O,31,235.08973999999998,TIC
274.5,11.4375,H2O,31,516.46331,TIC
321.5,13.39583333,H2O,31,157.95821999999998,TIC
391.0,16.29166667,H2O,31,323.69116,TIC
463.5,19.3125,H2O,31,451.26819000000006,TIC
487.0,20.29166667,H2O,31,125.46228,TIC
535.0,22.29166667,H2O,31,181.85348,TIC
581.5,24.22916667,H2O,31,286.7847,TIC
653.25,27.21875,H2O,31,235.18985,TIC
699.75,29.15625,H2O,31,252.16392000000002,TIC
749.75,31.23958333,H2O,31,336.19006,TIC
796.25,33.17708333,H2O,31,233.51861,TIC
815.25,33.96875,H2O,31,147.58106,TIC
868.25,36.17708333,H2O,31,254.24316000000002,TIC
915.25,38.13541667,H2O,31,107.62645,TIC
962.75,40.11458333,H2O,31,184.0802,TIC
986.75,41.11458333,H2O,31,106.03103999999999,TIC
1031.25,42.96875,H2O,31,203.53631000000001,TIC
1078.75,44.94791667,H2O,31,196.48116000000002,TIC
1103.0,45.95833333,H2O,31,127.01631,TIC
1126.0,46.91666667,H2O,31,-5.7910900000000005,TIC
1150.0,47.91666667,H2O,31,-2.2166900000000003,TIC
41.0,1.7083333330000001,H2O,32,293.81023,TIC
